PublishedLineName,DirectionRef,NextStopPointName
B8,0.0,18 AV/85 ST
B62,0.0,GOLD ST/TILLARY ST
B17,1.0,UTICA AV/CARROLL ST
B12,1.0,EAST NEW YORK AV/SARATOGA AV
B41,0.0,FLATBUSH AV/FOSTER AV
B54,0.0,PALMETTO ST/ST NICHOLAS AV
B8,1.0,18 AV/NEW UTRECHT AV
B17,1.0,REMSEN AV/FLATLANDS AV
B26,0.0,PUTNAM AV/BEDFORD AV
B61,1.0,LORRAINE ST/COLUMBIA ST
B8,1.0,CROPSEY AV/15 AV
B44-SBS,1.0,NOSTRAND AV/CHURCH AV
B68,1.0,CONEY ISLAND AV/AV S
B46-SBS,1.0,UTICA AV/AV N
B6,0.0,BEDFORD AV/CAMPUS RD
B44-SBS,1.0,NOSTRAND AV/AV H
B68,0.0,CONEY ISLAND AV/AV N
B25,1.0,FRONT ST/YORK ST
B47,1.0,BROADWAY/PARK AV
B13,1.0,61 ST/ST FELIX AV
B44-SBS,1.0,NOSTRAND AV/EMPIRE BL
B43,0.0,MANHATTAN AV/INDIA ST
B14,0.0,EASTERN PY/ROCHESTER AV
B63,1.0,5 AV/39 ST
B60,1.0,ROCKAWAY AV/HEGEMAN AV
B11,0.0,2 AV/56 ST
B60,0.0,ROCKAWAY AV/LIVONIA AV
B6,1.0,GLENWOOD RD/NEW YORK AV
B47,1.0,RALPH AV/PACIFIC ST
B20,0.0,PUTNAM AV/FRESH POND RD
B41,1.0,FLATBUSH AV/PARK PL
B20,1.0,FULTON ST/PENNSYLVANIA AV
B14,1.0,EASTERN PY/UTICA AV
B44,0.0,BEDFORD AV/WILLOUGHBY AV
B46,0.0,WASHINGTON PLZ/LANE3
B26,0.0,FULTON ST/HOYT ST
B6,1.0,BAY PY/80 ST
B38,1.0,CADMAN PLZ W/TILLARY ST
B43,0.0,KINGSTON AV/CARROLL ST
B31,0.0,GERRITSEN AV/AV S
B46,0.0,MALCOLM X BL/LAFAYETTE AV
B16,1.0,OCEAN AV/OPP 231 OCEAN AV
B14,1.0,EASTERN PY/UTICA AV
B57,0.0,FLUSHING AV/BUSHWICK AV
B68,1.0,CONEY ISLAND AV/AV P
B83,1.0,NEW LOTS AV/PENNSYLVANIA AV
B82,0.0,KINGS HY/NOSTRAND AV
B45,0.0,FLATBUSH AV/STATE ST
B44,1.0,NOSTRAND AV/DE KALB AV
B7,1.0,QUINTIN RD\CONEY ISLAND AV
B1,0.0,ORIENTAL BL/WEST END AV
B20,0.0,FRESH POND RD/68 AV
B13,0.0,WYCKOFF AV/GREENE AV
B74,1.0,STILLWELL TERMINAL BUS LOOP
B41,0.0,AV N/UTICA AV
B14,0.0,DREW ST/DUMONT AV
B20,0.0,PENNSYLVANIA AV/WORTMAN AV
B41,1.0,FLATBUSH AV/8 AV
B6,1.0,ASHFORD ST/WORTMAN AV
B9,0.0,60 ST/FT HAMILTON PY
B47,1.0,AV U/E 54 ST
B44,1.0,NOSTRAND AV/AV H
B41,0.0,FLATBUSH AV/AV T
B36,0.0,AV Z/E 19 ST
B12,0.0,EAST NEW YORK AV/ROCKAWAY AV
B41,0.0,JORALEMON ST/COURT ST
B46-SBS,0.0,UTICA AV/AV N
B44-SBS,0.0,NOSTRAND AV/AV U
B8,1.0,18 AV/BAY RIDGE PY
B1,0.0,BRIGHTON BEACH AV/BRIGHTON 5 ST
B35,0.0,CHURCH AV/KINGS HY
B6,1.0,GLENWOOD RD/ALBANY AV
B11,0.0,50 ST/4 AV
B6,0.0,GLENWOOD RD/NOSTRAND AV
B6,0.0,BAY PY/W 12 ST
B6,1.0,AV H/UTICA AV
B82,1.0,KINGS HY/E 26 ST
B54,1.0,MYRTLE AV/GATES AV
B60,1.0,GLENWOOD RD/E 98 ST
B38,1.0,JORALEMON ST/COURT ST
B82,1.0,FLATLANDS AV/E 78 ST
B6,1.0,BAY PY/63 ST
B45,1.0,LIVINGSTON ST/SMITH ST
B41,1.0,FLATBUSH AV/OCEAN AV
B1,1.0,86 ST/AV V
B60,0.0,WILSON AV/CORNELIA ST
B47,1.0,AV U/E 54 ST
B60,0.0,FLATLANDS AV/E 108 ST
B6,1.0,ROCKAWAY STATION/ROCKAWAY STATION
B47,1.0,RALPH AV/EASTERN PKWY N
B15,1.0,130 PL/BERGEN RD
B82,0.0,KINGS HY/NOSTRAND AV
B8,0.0,CROPSEY AV/BAY 7 ST
B45,0.0,WASHINGTON AV/PROSPECT PL
B68,0.0,CONEY ISLAND AV/CHURCH AV
B57,0.0,JAY ST/WILLOUGHBY ST
B7,1.0,KINGS HY/E 16 ST
B41,0.0,TILLARY ST/CADMAN PZ W
B52,1.0,GATES AV/RALPH AV
B15,1.0,n conduit av/95 st
B3,0.0,AV U/E 54 ST
B41,0.0,JORALEMON ST/COURT ST
B7,1.0,KINGS HY/PRESTON CT
B69,1.0,7 AV/STERLING PL
B60,0.0,ROCKAWAY AV/HEGEMAN AV
B46,0.0,MALCOLM X BL/GATES AV
B2,1.0,QUENTIN RD/E 16 ST
B83,1.0,NEW LOTS AV/PENNSYLVANIA AV
B17,0.0,SEAVIEW AV/E 93 ST
B17,0.0,REMSEN AV/LENOX RD
B8,1.0,4 AV/95 ST
B45,1.0,STERLING PL/CLASSON AV
B63,1.0,5 AV/86 ST
B41,0.0,FLATBUSH AV/TROY AV
B82,0.0,FLATLANDS AV/E 84 ST
B54,0.0,MYRTLE AV/FLEET PL
B44,1.0,LEE AV/TAYLOR ST
B12,1.0,SACKMAN ST/DEAN ST
B68,0.0,CONEY ISLAND AV/AV P
B68,1.0,CONEY ISLAND AV/AV M
B49,1.0,MACENZIE LOOP (Last stop)
B11,1.0,AV J/OCEAN AV
B41,1.0,Flatbush Av/Av U
B47,0.0,MARCUS GARVEY BL/BROADWAY
B41,0.0,FLATBUSH AV/TROY AV
B57,1.0,SMITH ST/LIVINGSTON ST
B14,0.0,EASTERN PY/ROCHESTER AV
B8,0.0,18 AV/BENSON AV
B38,0.0,LAFAYETTE AV/S PORTLAND AV
B11,1.0,1 AV / 56 ST
B25,0.0,FULTON ST/FLATBUSH AV EXT
B46-SBS,0.0,UTICA AV/CHURCH AV
B38,0.0,DE KALB AV/WILSON AV
B49,1.0,OCEAN AV/AV W
B60,0.0,ROCKAWAY PY/FARRAGUT RD
B83,0.0,VAN SINDEREN AVFULTON ST
B45,1.0,ST JOHNS PL/NOSTRAND AV
B11,1.0,49 ST/NEW UTRECHT AV
B46,0.0,UTICA AV/AV K
B14,1.0,JUNIUS ST/SUTTER AV
B60,1.0,E 108 ST/STANLEY AV
B9,0.0,60 ST/18 AV
B15,0.0,DEAN ST/UTICA AV
B6,0.0,RALPH AV/GLENWOOD RD
B65,1.0,BERGEN ST/NOSTRAND AV
B15,0.0,ROCHESTER AV/BERGEN ST
B63,1.0,5 AV/66 ST
B4,0.0,VOORHIES AV/KNAPP ST
B20,1.0,VAN SINDEREN AV/FULTON ST
B44,0.0,NEW YORK AV/ST JOHNS PL
B69,0.0,GRAND ARMY PZ/FLATBUSH AV
B12,0.0,PARKSIDE AV/BEDFORD AV
B38,1.0,DE KALB AV/FLATBUSH AV EX
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B83,0.0,GATEWAY DR/SITE DR
B82,0.0,KINGS HY/EAST 16 ST
B32,0.0,44 DR/21 ST
B62,1.0,JAY ST/WILLOUGHBY ST
B82,1.0,MERMAID AV/STILLWELL AV
B41,1.0,FLATBUSH AV/OCEAN AV
B62,1.0,JAY ST/WILLOUGHBY ST
B38,1.0,METROPOLITAN AV/STARR ST
B9,1.0,AV M/E 9 ST
B25,0.0,FULTON ST/CLASSON AV
B52,0.0,GREENE AV/WASHINGTON AV
B35,0.0,CHURCH AV/E 42 ST
B1,1.0,BRIGHTON BEACH AV/BRIGHTON 3 ST
B82,1.0,MERMAID AV/STILLWELL AV
B8,1.0,BEVERLY RD/KINGS HY
B62,0.0,BROADWAY/ROEBLING ST
B46-SBS,0.0,UTICA AV/AV N
B43,0.0,KINGSTON AV/FULTON ST
B46-SBS,0.0,UTICA AV/FULTON ST
B6,0.0,BAY PY/60 ST
B8,1.0,18 AV/E 8 ST
B82,0.0,KINGS HY/AV N
B47,0.0,CLARKSON AV/E 92 ST
B60,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B82,1.0,E 18 ST/AV P
B65,1.0,BERGEN ST/CLASSON AV
B44,1.0,SHORE PKY/BRIGHAM ST
B12,1.0,EAST NEW YORK AV/MOTHER GASTON BL
B3,1.0,AV U/VAN SICKLEN ST
B6,1.0,RALPH AV/FLATLANDS AV
B8,1.0,AV B/REMSEN AV
B46-SBS,0.0,UTICA AV/AV H
B47,0.0,MILL AV/AV T
B15,1.0,n conduit av/95 st
B41,1.0,Flatbush Av/Av U
B49,1.0,BEDFORD AV/WINTHROP ST
B6,1.0,ROCKAWAY STATION/ROCKAWAY STATION
B46-SBS,0.0,MALCOLM X BL/HALSEY ST
B52,0.0,GATES AV/LEWIS AV
B15,1.0,BERGEN ST/TROY AV
B8,1.0,LINDEN BL/THOMAS BOYLAND ST
B38,0.0,LAFAYETTE AV/STUYVESANT AV
B25,0.0,FULTON ST/EASTERN PY
B6,1.0,FLATLANDS AV/E 101 ST
B41,0.0,FLATBUSH AV/CHURCH AV
B9,1.0,60 ST/19 AV
B6,1.0,AV J/OCEAN PY
B43,0.0,BOX ST/MANHATTAN AV
B63,1.0,4 AV/94 ST
B82,0.0,FLATLANDS AV/E 88 ST
B62,1.0,DIVISION AV/BERRY ST
B15,1.0,LEWIS AV/JEFFERSON AV
B38,0.0,DE KALB AV/WILSON AV
B60,0.0,WILSON AV/TROUTMAN ST
B41,0.0,FLATBUSH AV/GRAND ARMY PLZ
B54,0.0,MYRTLE AV/FLEET PL
B12,1.0,ALBANY AV/FENIMORE ST
B14,0.0,SUTTER AV/PENNSYLVANIA AV
B68,1.0,CONEY ISLAND AV/AV R
B46,0.0,WASHINGTON PLZ/LANE3
B2,1.0,AV R/NOSTRAND AV
B68,1.0,W 5 ST/W BRIGHTON AV
B14,1.0,EASTERN PY/SCHENECTADY AV
B35,1.0,CHURCH AV/NOSTRAND AV
B6,1.0,BAY PY/80 ST
B42,1.0,ROCKAWAY PY/SEAVIEW AV
B65,1.0,BERGEN ST/5 AV
B35,0.0,CHURCH AV/E 18 ST
B44-SBS,1.0,NOSTRAND AV/CLARKSON AV
B52,1.0,FULTON ST/BOND ST
B1,0.0,86 ST/19 AV
B52,0.0,GATES AV/LEWIS AV
B46,0.0,UTICA AV/LINDEN BL
B8,1.0,LINDEN BL/THOMAS BOYLAND ST
B84,1.0,SEAVIEW AV/ERSKINE ST
B15,0.0,LINDEN BL/EUCLID AV
B9,1.0,60 ST/MC DONALD AV
B68,1.0,PROSPECT PK SW/10 AV
B49,1.0,BEDFORD AV/LENOX RD
B46-SBS,1.0,MALCOLM X BL/QUINCY ST
B4,1.0,NEPTUNE AV/E 12 ST
B49,1.0,FOSTER AV/E 22 ST
B12,1.0,EAST NEW YORK AV/SARATOGA AV
B8,1.0,FOSTER AV/CONEY ISLAND AV
B15,1.0,FOUNTAIN AV/LINDEN BL
B26,0.0,HALSEY ST/IRVING AV
B49,0.0,SHORE PKY NS/SHEEPSHEAD BAY RD
B57,0.0,SMITH ST/5 ST
B44,0.0,NOSTRAND AV/AV W
B44-SBS,1.0,NOSTRAND AV/AV L
B7,1.0,AV P/OCEAN AV
B44,0.0,NOSTRAND AV/FLATBUSH AV
B8,0.0,7 AV/92 ST
B38,1.0,DE KALB AV/BUSHWICK AV
B47,1.0,AV U/E 54 ST
B15,1.0,E 98 ST/RIVERDALE AV
B20,0.0,PENNSYLVANIA AV/PITKIN AV
B38,0.0,LAFAYETTE AV/MALCOLM X BL
B57,0.0,SMITH ST/FULTON  ST
B68,1.0,CONEY ISLAND AV/DITMAS AV
B9,1.0,AV L/NOSTRAND AV
B9,1.0,BAY RIDGE AV/3 AV
B9,0.0,60 ST/11 AV
B46-SBS,0.0,UTICA AV/AV K
B44,1.0,NOSTRAND AV/LAFAYETTE AV
B11,0.0,AV J/E 16 ST
B41,0.0,LIVINGSTON ST/NEVINS ST
B46-SBS,1.0,UTICA AV/AV H
B6,0.0,BAY PY/W 12 ST
B11,0.0,NOSTRAND AV / AV H
B15,0.0,S conduit en EB/lefferts bl
B52,1.0,GATES AV/THROOP AV
B41,0.0,FLATBUSH AV/FOSTER AV
B47,1.0,RALPH AV/FOSTER AV
B57,0.0,GRAND AV/64 ST
B15,1.0,LEFFERTS BLVD/AIRTRAIN STA
B82,1.0,FLATLANDS AV/E 103 ST
B52,0.0,FULTON ST/FLATBUSH AV EXT
B61,0.0,15 ST/8 AV
B74,1.0,MERMAID AV/W 25 ST
B6,0.0,FLATLANDS AV /E 77 ST
B46,0.0,WASHINGTON PLZ/LANE3
B44-SBS,1.0,NOSTRAND AV/NEWKIRK AV
B82,0.0,FLATLANDS AV/E 53 ST
B15,1.0,LEWIS AV/HALSEY ST
B8,1.0,18 AV/BATH AV
B35,0.0,CHURCH AV/E 42 ST
B83,1.0,PENNSYLVANIA AV/SCHROEDERS AV
B8,1.0,LINDEN BL/THOMAS BOYLAND ST
B44-SBS,1.0,NOSTRAND AV/AV H
B8,1.0,LINDEN BL/THOMAS BOYLAND ST
B13,0.0,POSTAL FACILITY RD/IN FRONT OF FACILITY
B45,0.0,WASHINGTON AV/ATLANTIC AV
B46-SBS,1.0,UTICA AV/AV H
B35,0.0,CHURCH AV/CONEY ISLAND AV
B83,0.0,PENNSYLVANIA AV/DELMAR LOOP N
B60,0.0,WILSON AV/WILLOUGHBY AV
B12,0.0,EAST NEW YORK AV/E 96 ST
B83,1.0,PENNSYLVANIA AV/ATLANTIC AV
B54,0.0,GATES AV/WYCKOFF AV
B38,0.0,LAFAYETTE AV/CLASSON AV
B12,1.0,EAST NEW YORK AV/MONTGOMERY ST
B47,1.0,REMSEN AV/LENOX ROAD
B6,0.0,BAY PY/64 ST
B46,1.0,UTICA AV/PROSPECT PL
B49,1.0,MACENZIE LOOP (Last stop)
B69,1.0,MC DONALD AV/GREENWOOD AV
B67,0.0,JAY ST/TILLARY ST
B41,1.0,FLATBUSH AV/ALBEMARLE RD
B82,1.0,FLATLANDS AV/E 92 ST
B46,0.0,UTICA AV/KINGS HY
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B9,0.0,60 ST/13 AV
B45,0.0,ST JOHNS PL/NEW YORK AV
B44-SBS,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B11,0.0,AV J/E 18 ST
B26,1.0,FULTON ST/GRAND AV
B62,1.0,SMITH ST/LIVINGSTON ST
B8,1.0,18 AV/BATH AV
B38,0.0,LAFAYETTE AV/STUYVESANT AV
B65,1.0,BERGEN ST/BEDFORD AV
B46-SBS,0.0,UTICA AV/AV D
B46-SBS,0.0,UTICA AV/AV K
B20,0.0,PENNSYLVANIA AV/STANLEY AV
B36,0.0,AV Z/OCEAN AV
B70,0.0,8 AV/62 ST
B82,1.0,FLATLANDS AV / ROCKAWAY PY
B68,0.0,PROSPECT PK SW/TERRACE PL
B1,1.0,OCEAN PY/NEPTUNE AV
B35,0.0,CHURCH AV/ROGERS AV
B63,0.0,5 AV/86 ST
B11,0.0,50 ST/20 AV
B70,1.0,39 ST/3 AV
B38,0.0,DE KALB AV/SENECA AV
B46-SBS,0.0,UTICA AV/WINTHROP ST
B16,0.0,CATON AV/WESTMINSTER
B35,1.0,CHURCH AV/MC DONALD AV
B16,0.0,FT HAMILTON PY/BAY RIDGE AV
B82,1.0,FLATLANDS AV/AV L
B52,0.0,FULTON ST/FLATBUSH AV EXT
B44-SBS,0.0,BEDFORD AV/FLUSHING AV
B35,1.0,39 ST/1 AV
B46,0.0,UTICA AV/ST JOHNS PL
B36,1.0,OCEAN PKY/SHORE PKY
B52,0.0,PALMETTO ST/WYCKOFF AV
B8,1.0,VA HOSPITAL/MAIN ENT BAY 2
B25,1.0,FULTON ST/HOWARD AV
B63,0.0,5 AV/52 ST
B60,0.0,ROCKAWAY AV/BROADWAY
B26,1.0,HALSEY ST/MARCUS GARVEY BL
B11,0.0,AV I/OCEAN PY
B67,0.0,MC DONALD AV/CHURCH AV
B67,0.0,FLATBUSH AV/ATLANTIC AV
B46,0.0,MALCOLM X BL/PUTNAM AV
B45,0.0,FLATBUSH AV/STATE ST
B26,1.0,PUTNAM AV/FRANKLIN AV
B82,0.0,KINGS HY/NEW YORK AV
B41,1.0,LIVINGSTON ST/NEVINS ST
B1,0.0,86 ST/25 AV
B74,1.0,MERMAID AV/W 17 ST
B35,1.0,CHURCH AV/E 42 ST
B6,0.0,GLENWOOD RD/E 58 ST
B49,0.0,ROGERS AV/FOSTER AV
B3,0.0,AV U/E 71 ST
B54,0.0,MYRTLE AV/DE KALB AV
B45,1.0,LIVINGSTON ST/BOND ST
B46,0.0,UTICA AV/CLARENDON RD
B15,1.0,NEW LOTS AV/POWELL ST
B38,0.0,LAFAYETTE AV/NOSTRAND AV
B7,0.0,KINGS HY/TROY AV
B26,0.0,FULTON ST/HOYT ST
B46,1.0,KINGS PLAZA
B44-SBS,1.0,LEE AV/HEWES ST
B36,0.0,W 37 ST/CANAL AV
B15,1.0,LINDEN BL/ELDERT LA
B63,0.0,5 AV/14 ST
B68,1.0,PROSPECT PK SW/10 AV
B60,0.0,WILSON AV/MELROSE ST
B67,0.0,SANDS ST/JAY ST
B12,1.0,CLARKSON AV/ALBANY AV
B39,0.0,DELANCEY ST/ESSEX ST
B61,1.0,9 ST/8 AV
B16,1.0,FT HAMILTON PY/BAY RIDGE AV
B44,1.0,NOSTRAND AV/AV H
B62,0.0,BEDFORD AV/LORIMER ST
B6,0.0,BAY PY/BATH AV
B4,0.0,BAY RIDGE PY/18 AV
B62,0.0,BEDFORD AV/BROADWAY
B48,1.0,LORIMER ST/METROPOLITAN AV
B45,0.0,LIVINGSTON ST/NEVINS ST
B6,1.0,GLENWOOD RD/RALPH AV
B46-SBS,1.0,FLATBUSH AV/KINGS PLAZA
B1,1.0,86 ST/STILLWELL AV
B46,0.0,BROADWAY/LEONARD ST
B54,1.0,MYRTLE AV/GRAND AV
B11,1.0,GLENWOOD RD/AMERSFORT PL
B36,1.0,SURF AV/W 37 ST
B35,1.0,CHURCH AV/FLATBUSH AV
B46,1.0,BROADWAY/MYRTLE AV
B70,1.0,7 AV/92 ST
B7,0.0,KINGS HY/TILDEN AV
B54,0.0,TILLARY ST/JAY ST
B20,1.0,SUMMERFIELD ST/WYCKOFF AV
B1,0.0,ORIENTAL BL/MACKENZIE ST
B9,1.0,FLATBUSH AV/AV T
B46,1.0,FLATBUSH AV/KINGS PLAZA
B47,1.0,AV U/E 54 ST
B1,1.0,86 ST/4 AV
B49,1.0,BEDFORD AV/CHURCH AV
B47,1.0,AV U/E 54 ST
B9,0.0,AV L/FLATBUSH AV
B69,0.0,SANDS ST/JAY ST
B64,0.0,BAY RIDGE AV/11 AV
B45,1.0,ATLANTIC AV/CARLTON AV
B44-SBS,0.0,NOSTRAND AV/KINGS HY
B12,0.0,ALBANY AV/RUTLAND RD
B17,0.0,FLATLANDS AV/E 94 ST
B41,0.0,FLATBUSH AV/EMPIRE BL
B36,0.0,NOSTRAND AV/AV W
B54,1.0,MYRTLE AV/PRINCE ST
B49,1.0,ORIENTAL BL/DOVER ST
B64,0.0,BATH AV/20 AV
B35,0.0,CHURCH AV/CONEY ISLAND AV
B46,0.0,UTICA AV/EASTERN PY
B2,0.0,FLATBUSH AV/AV U
B41,0.0,TILLARY ST/CADMAN PZ W
B45,0.0,WASHINGTON AV/ATLANTIC AV
B65,1.0,BERGEN ST/5 AV
B46-SBS,0.0,UTICA AV/AV D
B3,0.0,AV U/W 7 ST
B26,0.0,HALSEY ST/PATCHEN AV
B25,1.0,FULTON ST/GREENE AV
B25,1.0,FULTON ST/JAY ST
B26,1.0,WYCKOFF AV/JEFFERSON AV
B20,1.0,POSTAL FACILITY RD/IN FRONT OF FACILITY
B35,0.0,CHURCH AV/E 46 ST
B68,1.0,PROSPECT PK SW/REEVE PL
B41,1.0,FLATBUSH AV/PARKSIDE AV
B20,0.0,PUTNAM AV/FRESH POND RD
B41,1.0,FLATBUSH AV/GRAND ARMY PZ
B35,0.0,CHURCH AV/ROGERS AV
B6,1.0,ASHFORD ST/NEW LOTS AV
B6,0.0,LIVONIA AV/ASHFORD ST
B49,0.0,OCEAN AV/AV I
B25,1.0,FULTON ST/VAN SINDEREN AV
B6,0.0,FLATLANDS AV/E 80 ST
B68,1.0,CONEY ISLAND AV/KINGS HY
B46,0.0,UTICA AV/FARRAGUT RD
B82,0.0,KINGS HY/OCEAN AV
B38,0.0,SENECA AV/BLEECKER ST
B36,0.0,NOSTRAND AV/AV Z
B17,0.0,TROY AV/EASTERN PY
B46-SBS,1.0,UTICA AV/EASTERN PY
B8,1.0,AV B/REMSEN AV
B43,0.0,KINGSTON AV/MONTGOMERY ST
B44-SBS,0.0,NOSTRAND AV/KINGS HY
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B6,1.0,GLENWOOD RD/FLATBUSH AV
B41,0.0,FLATBUSH AV/BERGEN ST
B46,1.0,UTICA AV/FARRAGUT RD
B47,1.0,RALPH AV/PACIFIC ST
B68,1.0,CONEY ISLAND AV/AV M
B44,1.0,NOSTRAND AV/BEVERLY RD
B38,0.0,SENECA AV/CORNELIA ST
B11,0.0,50 ST/10 AV
B35,0.0,CHURCH AV/BROOKLYN AV
B46,0.0,UTICA AV/AV K
B44,0.0,NOSTRAND AV/FLATBUSH AV
B60,1.0,GLENWOOD RD/E 98 ST
B41,0.0,FLATBUSH AV/CHURCH AV
B46,0.0,UTICA AV/SNYDER AV
B25,1.0,FULTON ST/STUYVESANT AV
B12,1.0,SACKMAN ST/DEAN ST
B4,1.0,E 16 ST/SHEEPSHEAD BAY RD
B61,1.0,9 ST/4 AV
B9,0.0,BAY RIDGE AV/3 AV
B16,0.0,86 ST/COLONIAL RD
B36,1.0,AV Z/E 18 ST
B6,1.0,BAY PY/77 ST
B41,0.0,FLATBUSH AV/EMPIRE BL
B16,0.0,FLATBUSH AV/OCEAN AV
B47,0.0,RALPH AV/CHURCH AV
B16,0.0,86 ST/RIDGE BL
B38,1.0,CADMAN PLZ W/MONTAGUE ST
B36,0.0,NOSTRAND AV/AV Y
B63,1.0,4 AV/94 ST
B49,0.0,ROGERS AV/EASTERN PY
B67,0.0,LIVINGSTON ST/NEVINS ST
B61,1.0,PROSPECT PK W/PROSPECT AV
B17,1.0,SEAVIEW AV/E 108 ST
B15,1.0,BUFFALO AV/PROSPECT PL
B8,1.0,18 AV/50 ST
B49,0.0,ROGERS AV/EMPIRE BL
B36,0.0,AV Z/E 17 ST
B60,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B43,0.0,KINGSTON AV/PROSPECT PL
B82,0.0,FLATLANDS AV/UTICA AV
B70,0.0,39 ST/8 AV
B43,0.0,GRAHAM AV/GRAND ST
B46,0.0,BROADWAY/MONTROSE AV
B25,0.0,FULTON ST/TROY AV
B20,1.0,67 AV/FRESH POND RD
B9,1.0,AV M/E 18 ST
B12,1.0,EAST NEW YORK AV/MOTHER GASTON BL
B69,1.0,MC DONALD AV/CORTELYOU RD
B46-SBS,1.0,UTICA AV/CHURCH AV
B60,1.0,WILLIAMS AV/GLENWOOD RD
B6,1.0,BAY PY/80 ST
B37,0.0,3 AV/26 ST
B20,0.0,PUTNAM AV/FAIRVIEW AV
B17,1.0,REMSEN AV/E 51 ST
B68,1.0,CONEY ISLAND AV/AV N
B62,1.0,PARK AV/VANDERBILT AV
B6,0.0,BAY PY/STILLWELL AV
B41,1.0,FLATBUSH AV/KINGS HWY
B7,0.0,KINGS HY/PRESTON CT
B60,0.0,ROCKAWAY AV/LOTT AV
B11,1.0,AV J/CONEY ISLAND AV
B6,1.0,ASHFORD ST/STANLEY AV
B41,1.0,FLATBUSH AV/FILLMORE AV
B36,1.0,NEPTUNE AV/OCEAN PY
B49,1.0,MACENZIE LOOP (Last stop)
B44-SBS,0.0,BEDFORD AV/GATES AV
B57,1.0,SMITH ST/LIVINGSTON ST
B20,0.0,WORTMAN AV/VERMONT ST
B46,1.0,BROADWAY/HOOPER ST
B47,1.0,BROADWAY/GREENE AV
B64,1.0,13 AV/82 ST
B47,0.0,BROADWAY/LAWTON ST
B63,1.0,ATLANTIC AV/HICKS ST
B38,0.0,SENECA AV/STOCKHOLM ST
B35,0.0,HEGEMAN AV/ROCKAWAY AV
B9,1.0,AV L/FLATBUSH AV
B7,0.0,KINGS HY/CHURCH AV
B63,1.0,ATLANTIC AV/HICKS ST
B54,0.0,MYRTLE AV/MENAHAN ST
B65,0.0,ROCHESTER AV/BERGEN ST
B46,1.0,UTICA AV/LENOX RD
B15,0.0,DREW ST/LINDEN BLVD
B47,1.0,AV U/E 54 ST
B46-SBS,0.0,UTICA AV/AV N
B4,1.0,78 ST/3 AV
B13,1.0,GRANDVIEW AV/GATES AV
B3,1.0,86 ST/STILLWELL AV
B6,1.0,BEDFORD AV/GLENWOOD RD (not allowed)
B4,1.0,NEPTUNE AV/CONEY ISLAND AV
B37,0.0,3 AV/58 ST
B26,1.0,HALSEY ST/STUYVESANT AV
B60,0.0,S 4 ST/RODNEY ST
B46,0.0,WASHINGTON PLZ/LANE3
B49,1.0,DEAN ST/BEDFORD AV
B15,1.0,NEW LOTS AV/POWELL ST
B44,0.0,NEW YORK AV/ST JOHNS PL
B46-SBS,1.0,UTICA AV/EASTERN PY
B57,0.0,OTSEGO ST/LORRAINE ST
B15,1.0,NEW LOTS AV/ASHFORD ST
B67,0.0,7 AV/UNION ST
B62,0.0,GOLD ST/TILLARY ST
B74,1.0,MERMAID AV/W 36 ST
B46-SBS,1.0,KINGS PLAZA
B6,1.0,26 AV/SHORE PKY SR N
B52,1.0,GATES AV/CENTRAL AV
B62,1.0,JAY ST/TILLARY ST
B46,0.0,UTICA AV/CLARENDON RD
B15,0.0,MARCUS GARVEY BL/FULTON ST
B46,0.0,UTICA AV/AV H
B8,1.0,CHURCH AV/E 93 ST
B63,0.0,4 AV/100 ST
B83,1.0,PENNSYLVANIA AV/LIVONIA AV
B67,1.0,MC DONALD AV/ALBEMARLE RD
B41,0.0,FLATBUSH AV/ATLANTIC AV
B3,1.0,AV U/E 66 ST
B47,1.0,RALPH AV/ST JOHNS PL
B37,0.0,3 AV/6 ST
B82,1.0,PENNSYLVANIA AV/HORNELL LOOP
B82,1.0,CROPSEY AV/BAY 38 ST
B42,0.0,ROCKAWAY PKY/SKIDMORE AV
B1,1.0,ORIENTAL BL/DOVER ST
B44,0.0,BEDFORD AV/FULTON ST
B6,1.0,FLATLANDS AV/E 88 ST
B62,1.0,DRIGGS AV/GRAND ST
B38,1.0,DE KALB AV/NOSTRAND AV
B62,1.0,WYTHE AV/CLYMER ST
B43,1.0,EMPIRE BL/BEDFORD AV
B1,1.0,86 ST/AV U
B1,1.0,86 ST/25 AV
B52,1.0,CADMAN PLZ W/MONTAGUE ST
B38,0.0,LAFAYETTE AV/NOSTRAND AV
B25,1.0,FRONT ST/YORK ST
B44-SBS,0.0,ROGERS AV/SAINT JOHNS PLACE
B44,0.0,NOSTRAND AV/GLENWOOD RD
B11,0.0,50 ST/9 AV
B6,0.0,GLENWOOD RD/FLATBUSH AV
B16,1.0,57 ST/11 AV
B60,0.0,FLATLANDS AV/E 98 ST
B57,0.0,FLUSHING AV/CLASSON AV
B57,1.0,COURT ST/HAMILTON AV
B63,1.0,ATLANTIC AV/HICKS ST
B35,1.0,39 ST/4 AV
B62,1.0,JACKSON AV/47 AV
B14,0.0,DUMONT AV/MOTHER GASTON BL
B38,1.0,DE KALB AV/BROADWAY
B64,1.0,BATH AV/17 AV
